50, 8, 50, 50, 96.696, 42.8088
100, 2, 50, 50, 94.4934, 2.79473
100, 4, 50, 50, 95.3744, 12.1826
100, 8, 50, 50, 96.9163, 85.8242


SA relief
maxIter, NumGen, temp %Aciertos, Tiempo
15, 2, 100, 100, 87.8855, 0.524754
15, 4, 100, 100, 91.1894, 1.81186
15, 8, 100, 100, 94.2731, 10.9386
15, 16, 100, 100, 96.9163, 133.598
40, 2, 100, 100, 92.0705, 1.16754
40, 4, 100, 100, 93.6123, 4.88903
40, 8, 100, 100, 96.2555, 34.258
40, 16, 100, 100, 96.9163, 342.471
50, 2, 100, 100, 92.0705, 1.42255
50, 4, 100, 100, 94.9339, 6.2816
50, 8, 100, 100, 96.4758, 51.9605
50, 16, 100, 100, 97.3568, 480.319
100, 2, 100, 100, 91.63, 3.02778
100, 4, 100, 100, 95.1542, 10.7134
100, 8, 100, 100, 96.696, 94.1997
15, 2, 50, 100, 88.7665, 0.460307
15, 4, 50, 100, 94.2731, 1.7092
15, 8, 50, 100, 96.0352, 16.529
40, 2, 50, 100, 93.6123, 1.07361
40, 4, 50, 100, 95.1542, 5.98671
40, 8, 50, 100, 96.696, 34.518
50, 2, 50, 100, 92.9515, 1.41514
50, 4, 50, 100, 92.9515, 5.1211
50, 8, 50, 100, 95.815, 49.413
100, 2, 50, 100, 93.1718, 3.08979
100, 4, 50, 100, 94.7137, 12.062
100, 8, 50, 100, 96.9163, 86.0422
15, 2, 50, 50, 88.7665, 0.459081
15, 4, 50, 50, 94.2731, 1.71408
15, 8, 50, 50, 95.5947, 16.5173
40, 2, 50, 50, 93.6123, 1.0719
40, 4, 50, 50, 95.1542, 5.93842
40, 8, 50, 50, 95.1542, 28.8965
50, 2, 50, 50, 92.9515, 1.41327
50, 4, 50, 50, 92.9515, 5.08278
50, 8, 50, 50, 95.815, 35.1078
100, 2, 50, 50, 93.1718, 3.10792
100, 4, 50, 50, 94.7137, 11.9579
100, 8, 50, 50, 96.0352, 78.6358

Scatter random
maxIter, popSize, maxIterWC, %Aciertos, Tiempo
15, 5, 2, 87.4449, 0.5365
15, 5, 4, 83.7004, 0.9135
15, 5, 6, 84.5815, 1.2865
15, 5, 8, 89.207, 1.682
40, 5, 2, 86.3436, 0.572
40, 5, 4, 88.7665, 0.9405
40, 5, 6, 85.6828, 1.287
40, 5, 8, 85.2423, 1.64
50, 5, 2, 87.4449, 0.5625
50, 5, 4, 83.9207, 0.94
50, 5, 6, 87.2247, 1.307
50, 5, 8, 87.2247, 1.6985
15, 10, 2, 86.5639, 2.5285
15, 10, 4, 89.4273, 4.099
15, 10, 6, 91.63, 5.865
15, 10, 8, 89.4273, 7.427
40, 10, 2, 88.1057, 2.5265
40, 10, 4, 88.7665, 4.168
40, 10, 6, 89.207, 5.6785
40, 10, 8, 91.1894, 7.323
50, 10, 2, 89.6476, 2.5165
50, 10, 4, 89.207, 4.0875
50, 10, 6, 89.6476, 5.734
50, 10, 8, 91.1894, 7.413

Scatter relief
maxIter, popSize, maxIterWC, %Aciertos, Tiempo
15, 5, 2, 82.3789, 0.5355
15, 5, 4, 85.022, 0.894
15, 5, 6, 87.0044, 1.2035
15, 5, 8, 85.9031, 1.651
40, 5, 2, 85.2423, 0.5985
40, 5, 4, 86.7841, 0.961
40, 5, 6, 87.8855, 1.3635
40, 5, 8, 88.7665, 1.619
50, 5, 2, 85.6828, 0.561
50, 5, 4, 85.2423, 0.948
50, 5, 6, 88.326, 1.263
50, 5, 8, 89.6476, 1.661
15, 10, 2, 87.2247, 2.429
15, 10, 4, 89.6476, 4.051
15, 10, 6, 90.9692, 5.6175
15, 10, 8, 90.0881, 7.438
40, 10, 2, 88.5463, 2.525
40, 10, 4, 90.0881, 4.1405
40, 10, 6, 92.2907, 5.6865
40, 10, 8, 90.7489, 7.424
50, 10, 2, 88.5463, 2.5145
50, 10, 4, 88.7665, 4.0895
50, 10, 6, 91.4097, 5.728
50, 10, 8, 89.6476, 7.3905

DE
maxIter, popSize, CR, F, %Aciertos, Tiempo
15, 5, 0.3, 0.3, 84.8018, 0.4335
15, 5, 0.5, 0.3, 87.0044, 0.4265
15, 5, 0.7, 0.3, 88.326, 0.408
15, 5, 0.3, 0.5, 87.4449, 0.412
15, 5, 0.5, 0.5, 90.3084, 0.4365
15, 5, 0.7, 0.5, 89.6476, 0.404
15, 5, 0.3, 0.7, 86.7841, 0.424
15, 5, 0.5, 0.7, 90.0881, 0.3305
15, 5, 0.7, 0.7, 88.9868, 0.448
15, 10, 0.3, 0.3, 87.8855, 0.827
15, 10, 0.5, 0.3, 89.207, 0.9295
15, 10, 0.7, 0.3, 89.6476, 0.929
15, 10, 0.3, 0.5, 88.326, 0.8995
15, 10, 0.7, 0.5, 90.7489, 0.849
15, 10, 0.5, 0.7, 89.4273, 0.807
15, 10, 0.3, 0.7, 86.5639, 0.8545
15, 10, 0.5, 0.7, 89.207, 0.851
15, 10, 0.7, 0.7, 90.0881, 0.8435
15, 20, 0.3, 0.3, 88.326, 1.7105
15, 20, 0.5, 0.3, 91.63, 1.73
15, 20, 0.7, 0.3, 90.7489, 1.703
15, 20, 0.3, 0.5, 89.6476, 1.715
15, 20, 0.5, 0.5, 90.7489, 1.699
15, 20, 0.7, 0.5, 90.5286, 1.7085
15, 20, 0.3, 0.7, 90.3084, 1.793
15, 20, 0.5, 0.7, 89.207, 1.7165
15, 20, 0.7, 0.7, 89.8678, 1.7015
50, 5, 0.3, 0.3, 86.3436, 0.6145
50, 5, 0.5, 0.3, 89.6476, 0.582
50, 5, 0.7, 0.3, 86.1233, 0.3485
50, 5, 0.3, 0.5, 87.0044, 0.4985
50, 5, 0.3, 0.5, 90.0881, 0.5835
50, 5, 0.5, 0.5, 85.022, 0.329
50, 5, 0.7, 0.5, 86.5639, 0.334
50, 5, 0.3, 0.7, 87.6652, 0.532
50, 5, 0.5, 0.7, 87.8855, 0.4585
50, 5, 0.7, 0.7, 85.4626, 0.543
50, 10, 0.3, 0.3, 88.9868, 1.8325
50, 10, 0.5, 0.3, 89.207, 1.0195
50, 10, 0.7, 0.3, 91.8502, 1.6535
50, 10, 0.3, 0.5, 91.4097, 2.077
50, 10, 0.5, 0.5, 90.9692, 1.7965
50, 10, 0.7, 0.5, 91.63, 1.2105
50, 10, 0.3, 0.7, 92.511, 2.1145
50, 10, 0.5, 0.7, 93.6123, 2.512
50, 20, 0.3, 0.3, 93.1718, 13.2436
50, 20, 0.5, 0.3, 92.2907, 10.7609
50, 20, 0.7, 0.3, 94.2731, 13.2424
50, 20, 0.3, 0.5, 92.9515, 13.2435
50, 20, 0.5, 0.5, 92.511, 12.5972
50, 20, 0.7, 0.5, 92.511, 12.8516
50, 20, 0.3, 0.7, 92.2907, 12.9884
50, 20, 0.5, 0.7, 92.7313, 13.2423
50, 20, 0.7, 0.7, 93.3921, 12.328
